30694	agents/xeus_dual_rag_retriever.py
29940	retriever/gigaspeech/train_term_rag_local.py
29472	retriever/gigaspeech/handle_train_dataset_for_term_map_v4_ner_align_baseline.py
29313	documents/code/simuleval/launchers/2026/05/20260520__tagged_acl_origin_bsz4_tau073_sweep_taurus45269.sh
28952	documents/code/train/sst_omni_train/launchers/2026/05/20260524__build_new_v9_mfa_openai_rewrite_oldnewv3_de_ja.sh
28716	documents/code/offline_evaluation/audit_acl_boundary_samples.py
28396	documents/code/offline_evaluation/threshold_sweep_maxsim.py
28365	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/generate_termmap_maxsim.py
28280	documents/code/train/term_train/run_mfa_smallest_dense_hn_depth_common_8gpu_aries.sh
28143	documents/code/simuleval/manifests/2026/05/20260523T2030__simuleval__medicine_norag_baseline_abbrev_restored_psc_remaining.json
28124	agents/infinisst_omni_vllm_rag_v4.py
27368	documents/code/simuleval/launchers/2026/05/20260524__acl_paper_extracted_union_zh_origin_norag_newv9_hn1024_batch.sh
26962	documents/code/train/sst_omni_train/src/augment_term_translation_llm_variants.py
26738	documents/code/train/term_train/reports/figures/20260523_dev_multibank_pr_fixedraw_commonbase_nohn_hn256_hn1024.tsv
26738	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/plot/figure_05_hn_tau_ablation/data_multibank.tsv
25820	documents/code/offline_evaluation/audit_acl_glossary_expansion_misses.py
25596	retriever/gigaspeech/modal/eval_local_sliding_window.py
25542	documents/code/train/sst_omni_train/src/build_source_glossary_exact_gt_terms.py
25509	documents/code/data_pre/wiki_synth/align_and_cut_wiki_synth.py
25475	documents/code/data_pre/acl/src/add_sentence_ids_to_tagged_acl_glossary.py
25474	agents/dual_rag_retriever.py
25330	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/enrich_qwen3_rag_with_negatives_v2.py
25284	documents/code/train/sst_omni_train/src/build_mfa_glossary_future_ref_gt_terms.py
25226	retriever/gigaspeech/modal/eval_local_sliding_window_acl6060.py
24787	enrich_qwen3_rag_with_negatives_v2.py
24434	documents/code/data_pre/tts/prepare_acl6060_dev_dataset.py
24434	documents/code/data_pre/acl/prepare_acl6060_dev_dataset.py
23111	documents/code/general/experiment_event.py
22929	documents/code/data_pre/enrich_jsonl_with_mfa_timestamps.py
22733	documents/code/tools/audit_training_jsonl.py
22700	documents/code/simuleval/eval_density_unified.sh
22248	documents/code/offline_evaluation/tts/glossary_scale/acl6060_extracted_paper_glossary_eval.py
21862	documents/code/simuleval/manifests/2026/05/20260524T1226__simuleval__psc_medicine_hardraw_new_v9_hn1024_tau078_gs_fixedraw_zh.json
21841	documents/code/simuleval/streamlaal_summary_k1_10_k2_sweep_extracted_glossary_by_paper.py
21779	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/run_pipeline_v4_full_no_group_v3_for_zh.sh
21696	documents/code/train/sst_omni_train/src/build_realadopt_termmap_sft.py
21563	retriever/gigaspeech/data_pre/augment_acl_glossary_with_translations.py
21375	documents/code/simuleval/launchers/2026/05/20260525__main_result_rasst_serial_de_ja_acl_then_medicine_cache30_max40lm_taurus.sh
21207	scripts/tools/compute_term_duration_distribution.py
21207	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/plot/figure_08_term_duration_distribution/compute_term_duration_distribution.py
21207	documents/code/tools/compute_term_duration_distribution.py
21198	retriever/gigaspeech/handle_train_dataset_for_term_map_v4_stage2_llm_negative.py
21109	documents/code/data_pre/acl/prepare_acl6060_tagged_variable_context.py
20871	documents/code/simuleval/launchers/2026/05/20260525__de_cap16_denoise_medicine_acl_batch_taurus.sh
20711	documents/code/train/sst_omni_train/launchers/2026/05/20260524__build_clean_new_v10_sourceexact_de_ja.sh
20534	documents/code/train/sst_omni_train/src/build_dense_topk_backfill_sft.py
20524	agents/streaming_qwen3_rag_retriever_v4_bak.py
20376	documents/code/offline_evaluation/retriever_posneg_dist.py
20318	documents/code/train/term_train/reports/20260522_nohn_vs_hn1024_fixeddenom_eval_report.md
20074	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/launchers/2026/05/20260525__build_deja_termmap_ablation_cap16_exactboundary.sh
20038	documents/code/run_simuleval_rag_aries_v4_final_result_taurus.sh
20034	retriever/gigaspeech/acl_eval_utils.py
19505	documents/code/simuleval/prepare_medicine_one_talk_inputs.py
19089	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/rebuild_termmap_denoise_budget.py
18854	documents/code/simuleval/launchers/2026/05/20260522__medicine_abbrev_restored_norag_streaming_batched_aries67.sh
18686	documents/code/simuleval/src/plot_tagged_acl_main_results_20260520.py
18612	documents/code/data_pre/paper_extracted/prepare_acl6060_extracted_paper_glossary.py
18285	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/latex/acl_latex.bbl
18285	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/acl_latex.bbl
18251	documents/code/simuleval/run_one_density_eval.sh
18147	documents/code/simuleval/manifests/2026/05/20260524T0520__simuleval__psc_tagged_acl_new_v9_hn1024_tau078_gs1k_gs10k_fixedraw_zh.json
18118	documents/code/tools/run_8h_audit_rank_neg.sh
18104	documents/code/simuleval/rank16/bypass_simuleval_rank32_iter_0000452_hf_zh_k1_10_k2_sweep_glossary2.sh
18096	documents/code/data_pre/glossary_scale/enrich_wiki_glossary.py
18072	documents/code/record/record_for_tcr_update
17993	documents/code/tools/fill_wordlings.py
17923	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/formatting.md
17916	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/rebuild_termmap.py
17889	scripts/tools/finalize_wandb_run.py
17734	documents/code/simuleval/manifests/2026/05/20260524T0305__simuleval__medicine_norag_abbrev_restored_de_lm1234_aries01234567.json
17560	documents/code/data_pre/tts/different_variants/rag_tts_multispeaker_noise.py
17558	retriever/gigaspeech/modal/eval_local_v2.py
17445	retriever/gigaspeech/data_pre/extract_acl_terms_from_paper_v2.py
17404	documents/code/data_pre/medicine/src/backfill_hard_medicine_glossary_sentence_ids.py
17289	documents/code/tools/phase456_orchestrator.sh
17267	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_tmv4_hn1024_tau078_omit_zh_de_ja_lm1to4_aries.sh
17108	documents/code/simuleval/src/analyze_de_lm2_rasst_bleu_cases_20260525.py
17020	agents/streaming_qwen3_rag_retriever.py.bak
17020	agents/streaming_qwen3_rag_retriever.py
16965	documents/code/offline_evaluation/retriever_sim_distribution.py
16916	retriever/gigaspeech/modal/build_index_multi_gpu.py
16731	documents/code/offline_evaluation/benchmark_maxsim_window_scaling.py
16717	documents/code/train/sst_omni_train/auto_train_sampling_rank16_try.sh
16710	documents/code/offline_evaluation/tts/acl6060_xeus_tts_text_eval.py
16699	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/latex/acl_latex.tex
16637	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/plot/figure_00_retriever_inference_maxsim_draft/draw_retriever_inference_maxsim_draft.py
16520	documents/code/simuleval/reports/20260525_de_lm2_rasst_bleu_case_report.md
16347	documents/code/simuleval/manifests/2026/05/20260523T0440__simuleval__psc_tagged_acl_new_v5_no_gt_zero_oldnewv3_r32_gs1k_gs10k_zh_lm2.json
16224	documents/code/train/term_train/build_glossary_conditioned_dev_v2.py
16122	documents/code/simuleval/manifests/2026/05/20260525T070739__simuleval__tagged_acl_de_retriever_cap16_exactboundary_hn1024_tau078_omit_lm4first_taurus8.json
16120	documents/code/simuleval/manifests/2026/05/20260525T1211__simuleval__tagged_acl_ja_cap16_hn1024_tau078_omit_lm1to4_batch.json
16089	documents/code/simuleval/launchers/2026/05/20260525__medicine_ja_cap16_denoise_lm1234_batch_aries.sh
15976	documents/code/simuleval/manifests/2026/05/20260525T1013__simuleval__tagged_acl_de_cap16_lm4_decode_cache_probe_aries_taurus.json
15958	documents/code/simuleval/manifests/2026/05/20260525T1840__simuleval__medicine_ja_cap16_denoise_lm1234_batch_taurus.json
15830	documents/code/train/sst_omni_train/src/reshape_streaming_chunks_for_realadopt_sft.py
15742	scripts/tools/fix_term_chunk_locations.py
15742	documents/code/tools/fix_term_chunk_locations.py
15704	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_origin_norag_de_lm1234_batch_infinisst_prompt_max20lm_aries_taurus.sh
15660	documents/code/train/sst_omni_train/launchers/2026/05/20260524__build_new_v9_assistant_termtag_delay_clean_no_gt_zero_oldnewv3_de_ja.sh
15525	documents/code/train/term_train/analyze_tcm_score_distributions.py
15451	documents/code/train/term_train/analyze_hn_variant_collision.py
15338	documents/code/simuleval/rescore_medicine_panelB_legacy.py
15328	documents/code/simuleval/aggregate_medicine_oracle_lm_sweep.py
15204	documents/code/simuleval/rank16/aggregate_streamlaal_term_acc_per_paper_rank16.sh
15200	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_ja_cap16_hn1024_tau078_omit_batch_host.sh
15189	documents/code/simuleval/src/build_glossary_bank_ablation_20260525.py
15158	documents/code/offline_evaluation/eval_prepare_retriever.py
15137	documents/code/simuleval/rank16/baseline/bypass_simuleval_rank32_iter_0000452_hf_baseline_no_rag_sweep.sh
14946	documents/code/data_pre/training_terms_for_retriever/prepare_acl6060_extracted_variable_context.py
14816	documents/code/simuleval/bypass_simuleval_rank32_iter_0000452_hf_zh_k1_10_k2_sweep_glossary2.sh
14678	documents/code/simuleval/reports/20260524_tagged_acl_new_v9_hn1024_tau078_zh_raw_gs_fixedraw_data.tsv
14639	documents/code/train/sst_omni_train/manifests/2026/05/20260525T1550__speech_llm_train__ja_cap16_denoise_budget_ttag_r32a32_ep1_taurus4_retry1.json
14624	documents/code/simuleval/manifests/2026/05/20260525T0413__simuleval__tagged_acl_tmsft_gttermwrap_exact_de_lm1to4_hn1024_tau078_batch_aries8.json
14484	documents/code/simuleval/src/update_medicine_baseline_from_eso_de_ja_20260525.py
14411	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_de_cap16_denoise_ttag_hn1024_tau078_lm1_lm4_max20lm_taurus.sh
14254	documents/code/simuleval/manifests/2026/05/20260525T1048__simuleval__tagged_acl_de_cap16_shortcache_lm123.json
14233	documents/code/train/sst_omni_train/src/derive_gt_terms_from_termmap_matches.py
14116	documents/code/train/sst_omni_train/launchers/2026/05/20260525__build_new_v10_no_gt_retrieved_termmap_sample50_de.sh
14013	documents/code/data_pre/wiki_synth/build_translated_untrained_p31_glossary.py
14010	documents/code/train/sst_omni_train/launchers/2026/05/20260519__build_retriever_timeline_termmap_zh_lh1b88kw_tau073.sh
13858	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/latex/sections/results.tex
13842	documents/code/simuleval/reports/20260521_zh_lm2_raw_tm_sft_error_cases.md
13736	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/latex/sections/appendix.tex
13712	documents/code/simuleval/launchers/2026/05/20260524__tagged_acl_new_v9_hn1024_tau078_raw_ja_lm1to4_aries_auto.sh
13685	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_de_cap16_lm4_decode_cache_probe.sh
13672	documents/code/simuleval/launchers/2026/05/20260525__medicine_de_cap16_denoise_lm1_serial_cache30_max40_taurus.sh
13650	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_tmsft_gttermwrap_exact_de_hn1024_tau078_batch_aries_lm1to4.sh
13625	documents/code/data_pre/training_terms_for_retriever/src/enrich_medicine_glossary_translations_from_eso.py
13583	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/launchers/2026/05/20260526__build_zh_cap16_denoise_budget_ttag.sh
13557	documents/code/EXPERIMENT_CONTROL_RULES.md
13455	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_de_c16_denoise_ttag_lm4_serial_batchcheck.sh
13451	documents/code/sample_term_map_dataset_fixed_term_maps_limit.py
13430	documents/code/train/sst_omni_train/src/sample_no_gt_termmap_chunks.py
13397	documents/code/offline_evaluation/tts/qualitative_topk_full.py
13393	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_tmsft_gttermwrap_exact_ja_hn1024_tau078_batch_aries_lm1to4.sh
13369	documents/code/simuleval/instances_log_to_tsv.py
13366	retriever/gigaspeech/run_simuleval_rag_aries_v4_final_result_taurus.sh
13366	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/run_tcm_wiki100k_tau075_termmap_build_v2_sourcefinal_gtzh.sh
13362	documents/code/train/sst_omni_train/src/augment_term_translation_markers.py
13330	documents/code/simuleval/reports/20260525_de_mfa_termmap_lm_shape_bleu_recovery.md
13320	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_de_lm14_batch_chunks30.sh
13305	documents/code/offline_evaluation/validate_maxsim_window_alignment.py
13300	documents/code/simuleval/rank16/RealSI/run_and_eval_rank16_realsi_per_talk.sh
13290	documents/code/offline_evaluation/chunk_detection_sweep.py
13167	documents/code/train/term_train/manifests/2026/05/20260523T2356__retriever_train__varctx_lmlb_v3_hn512_gc128_resume560_taurus6_gpu234567.json
13120	documents/code/simuleval/notes/2026/05/20260523__medicine_norag_baseline_abbrev_restored_psc_remaining.md
13094	documents/code/train/term_train/ablation_menu.md
13084	retriever/gigaspeech/extract_all_terms_from_tsv copy.py
13073	retriever/gigaspeech/handle_train_dataset_for_term_map_v4_ner_align_only.py
13059	retriever/gigaspeech/run_simuleval_rag_aries_v4_final_result.sh
12981	documents/code/simuleval/rank16/RealSI/run_and_eval_rank16_realsi_per_talk_baseline_no_rag.sh
12913	documents/code/sample_term_map_dataset.py
12854	documents/code/simuleval/manifests/2026/05/20260525T102941__simuleval__tagged_acl_tmv4_de_lm4_hn1024_tau078_omit_batch_taurus45.json
12781	documents/code/train/term_train/manifests/2026/05/20260519T0001__retriever_train__fixed_ctx5p76_qwen3omni_taurus8_bs8k_gc128_eval100_tagacl_med.json
12746	documents/code/simuleval/src/plot_de_lm2_bleu_termacc_ablation_20260524.py
12745	documents/code/simuleval/tools/compare_batched_vs_serial_eval.py
12695	documents/code/simuleval/launchers/2026/05/20260524__batched_vllm_rag_eval.sh
12655	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_de_lm14_serial_chunks30.sh
12637	documents/code/train/term_train/benchmark_audio_encode_ctx_lengths.py
12631	documents/code/train/term_train/run_hardneg_ablation_aries.sh
12618	documents/code/train/sst_omni_train/launchers/2026/05/20260522__build_v13_lm1to6_retriever_timeline_zh.sh
12611	documents/code/simuleval/launchers/2026/05/20260525__medicine_de_cap16_denoise_lm34_batch_taurus03.sh
12607	documents/code/simuleval/launchers/2026/05/20260524__tagged_acl_new_v9_hn1024_tau078_raw_de_lm1to4_taurus_auto.sh
12480	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_tmsft_gttermwrap_exact_ja_hn1024_tau078_batch_taurus56.sh
12466	documents/code/offline_evaluation/three_strategy_eval.py
12453	documents/code/simuleval/launchers/2026/05/20260523__psc_medicine_norag_baseline_abbrev_restored.sh
12445	documents/code/offline_evaluation/eval_tcr_fcr.py
12378	documents/code/train/sst_omni_train/src/translate_retriever_results_openai.py
12375	apply_audio_term_mask_v3.py
12355	documents/code/train/sst_omni_train/src/build_oracle_gt_termmap_sft.py
12331	documents/code/train/sst_omni_train/auto_train_sampling_rank32_try.sh
12314	documents/code/simuleval/aggregate_streamlaal_term_acc_per_paper.sh
12305	documents/code/offline_evaluation/tts/generate_tts_for_glossary.py
12302	retriever/gigaspeech/gen_llm_hard_negatives.py
12289	documents/code/train/term_train/manifests/2026/05/20260523T0430__analysis__hn_fixeddenom_report_denominator_prcurve_update.json
12287	documents/code/train/term_train/manifests/2026/05/20260523T1608__retriever_train__varctx_lmlb_v3_hn512_gc128_resume_step400_taurus6.json
12284	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/latex/math_commands.tex
12254	documents/code/train/term_train/manifests/2026/05/20260522T1625__retriever_train__varctx_lmlb_v3_hn256_gc256_resume_latest_taurus8.json
12239	documents/code/simuleval/manifests/2026/05/20260524T1232__analysis__main_results_aclraw_medicine_figures.json
12222	documents/code/train/term_train/manifests/2026/05/20260526T0110__retriever_train__varctx_lmlb_v3_hn512_gc128_resume640_aries6_allocsafe.json
12104	documents/code/train/term_train/run_mfa_smallest_dense_k1024_aries.sh
12087	retriever/gigaspeech/eval_rag_offline_qwen3_acl6060_v4_sentence_maxpool.py
12082	documents/code/simuleval/launchers/2026/05/20260524__watch_ja_new_v9_train_then_submit_tagged_acl_lm1to4.sh
12066	documents/code/simuleval/per_paper_glossary_pipeline.md
12021	documents/code/simuleval/launchers/2026/05/20260523__medicine_gs10k_pr_extra_tau_hn1024_hn256_new_v5_no_gt_zero_oldnewv3_r32_taurus67.sh
11983	documents/code/train/term_train/reports/20260517_method_draft_retrieval_augmented_sst.tex
11928	documents/code/simuleval/reports/20260525_de_tagged_acl_result_inventory.tsv
11896	documents/code/general/general_context_and_datafile_location.md
11842	documents/code/simuleval/manifests/2026/05/20260525T100614__simuleval__tagged_acl_tmv4_de_lm2_hn1024_tau078_omit_batch_taurus45.json
11791	documents/code/simuleval/rank16/find_term_fixes_baseline_vs_rasst.py
11779	documents/code/train/term_train/run_tcm_hcl_ablation_aries.sh
11775	documents/code/train/term_train/launchers/2026/05/20260523__timer_stop_gsjheh6r_resume_hn512_taurus.sh
11760	documents/code/simuleval/launchers/2026/05/20260526__medicine_ja_serial_promptfix_vllmaudio128_max40lm_aries.sh
11758	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/latex/custom.bib
11757	documents/code/simuleval/aggregate_medicine_retriever_lm_sweep.py
11744	documents/code/offline_evaluation/tts/qualitative_topk_examples.py
11708	documents/code/train/term_train/manifests/2026/05/20260521T1617__retriever_train__varctx_lmlb_v3_hn256_gc256_aries6.json
11700	documents/code/offline_evaluation/tts/glossary_scale/analyze_gt_rank_vs_glossary_size.py
11693	documents/code/simuleval/launchers/2026/05/20260526__medicine_de_serial_promptfix_cache30_audioauto_max40lm_taurus.sh
11684	documents/code/simuleval/launchers/2026/05/20260524__medicine_hardraw_lm1to4_5samples_hn1024_tau078_new_v9_batch.sh
11679	documents/code/data_pre/wiki_synth/sample_wiki_terms_by_domain.py
11666	documents/code/offline_evaluation/wandb_eval_logger.py
11664	documents/code/train/term_train/run_mfa_smallest_dense_lambda5_6gpu_aries.sh
11615	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/latex/acl.sty
11556	documents/code/train/term_train/manifests/2026/05/20260522T0805__retriever_train__varctx_lmlb_v3_hn512_gc256_taurus6.json
11528	documents/code/train/sst_omni_train/manifests/2026/05/20260525T1513__speech_llm_train__ja_cap16_denoise_budget_ttag_r32a32_ep1_taurus4.json
11443	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/plot/figure_00_retriever_inference_maxsim_draft/draw_retriever_inference_maxsim_html.py
11441	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/launchers/2026/05/20260525__build_de_cap16_denoise_budget.sh
11438	documents/code/simuleval/launchers/2026/05/20260524__tagged_acl_origin_norag_de_lm4_raw_onebyone_aries01.sh
11435	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_new_v10_sample50_hn1024_tau079_raw_de_lm1to4_taurus.sh
11426	documents/code/train/term_train/run_mfa_smallest_dense_tcm_reform_8gpu_aries.sh
11420	documents/code/simuleval/launchers/2026/05/20260523__medicine_sample404_hn1024_tau078_new_v9_termtag_delay_wait_hf.sh
11386	documents/code/simuleval/streamlaal_summary_k1_10_k2_sweep_glossary2.sh
11383	documents/code/simuleval/manifests/2026/05/20260525T115605__simuleval__tagged_acl_origin_norag_de_lm1234_batch_infinisst_prompt_max20lm_aries_taurus.json
11383	documents/code/simuleval/manifests/2026/05/20260525T0131__simuleval__tagged_acl_new_v10_sample50_de_lm1to4_hn1024_tau079_batch.json
11313	documents/code/train/term_train/run_hardneg_tcm_resume_aries.sh
11304	documents/code/simuleval/launchers/2026/05/20260526__tagged_acl_de_lm3_serial_promptfix_cache30_audioauto_max40lm_taurus.sh
11290	documents/code/train/term_train/run_hardneg_tcm_resume_k256_aries.sh
11290	documents/code/train/term_train/run_hardneg_tcm_resume_k128_aries.sh
11284	documents/code/data_pre/training_terms_for_retriever/manifests/2026/05/20260519T0000__data_prepare__fixed_ctx5p76_train_dev_tagacl_med.json
11197	documents/code/data_pre/wiki_synth/generate_term_utterances.py
11171	retriever/gigaspeech/run_pipeline_v4_full_no_group_v3_for_zh.sh
11167	documents/code/simuleval/launchers/2026/05/20260524__tagged_acl_new_v9_mfa_npfilter_lexexact_hn1024_tau078_raw_de_lm1to4_taurus.sh
11156	documents/code/simuleval/manifests/2026/05/20260525T0518__simuleval__tagged_acl_tmsft_gtwrap_de_lm1_omit_emptytm_hn1024_tau078_batch_aries01.json
11135	documents/code/train/term_train/run_mfa_smallest_dense_hnps_k512_6gpu_aries.sh
11124	scripts/tools/rebuild_siqi_audios.py
11124	documents/code/tools/rebuild_siqi_audios.py
11115	documents/code/train/term_train/manifests/2026/05/20260523T0233__retriever_train__fixed_ctx5p76_qwen3omni_resume_s400_aries6_bs8190_gc128_eval100_tagacl_med.json
11109	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/manifests/2026/05/20260525T1210__data_prepare__de_cap16_denoise_budget.json
11077	documents/code/train/term_train/run_mfa_smallest_dense_tcm_reform_6gpu_aries.sh
11070	documents/code/train/sst_omni_train/launchers/2026/05/20260525__build_new_v10_no_gt_retrieved_termmap_de.sh
11045	documents/code/train/term_train/manifests/2026/05/20260523T0335__retriever_train__varctx_lmlb_v3_hn256_step1200_aclmetric_reset_taurus6.json
11010	documents/code/train/term_train/reports/EMNLP_26_InfiniSST_RAG_src/latex/sections/method.tex
11010	documents/code/data_pre/wiki_synth/build_gigaspeech_voice_pool.py
11003	documents/code/train/term_train/run_hardneg_k1024_aries.sh
11001	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/manifests/2026/05/20260526T0437__data_prepare__zh_cap16_denoise_budget_ttag.json
10956	documents/code/simuleval/launchers/2026/05/20260524__medicine_norag_abbrev_restored_zh_lm13_lm4no605000_aries.sh
10904	documents/code/train/term_train/run_hardneg_per_sample_k1024_cold_aries.sh
10883	documents/code/train/term_train/manifests/2026/05/20260521T1040__retriever_train__varctx_lmlb_v3_nohn_gc256_resume_latest_taurus8.json
10871	documents/code/train/term_train/run_mfa_smallest_dense_tcm_v2_common_6gpu_aries.sh
10845	documents/code/simuleval/run_acl_onepaper_lm_raw1k10k_aries.sh
10836	documents/code/train/term_train/run_hardneg_k256_aries.sh
10836	documents/code/train/term_train/run_hardneg_k128_aries.sh
10825	apply_audio_term_mask_v2.py
10747	documents/code/simuleval/launchers/2026/05/20260526__tagged_acl_ja_serial_promptfix_cache30_vllmaudio128_max40lm_taurus.sh
10738	documents/code/train/sst_omni_train/src/zero_no_gt_termmap_chunks.py
10687	documents/code/simuleval/bypass_simuleval_rank32_iter_0000452_hf_zh_topk2_ablation.sh
10664	documents/code/train/term_train/run_hardneg_tcm_resume_k64_constantlr_aries.sh
10613	documents/code/simuleval/launchers/2026/05/20260525__tagged_acl_tmsft_gttermwrap_exact_ja_lm1_cap_probe_aries.sh
10566	documents/code/simuleval/rank16/aggregate_term_acc_per_paper_from_full_instances_rank16.sh
10563	documents/code/data_pre/hard_negative_jsonl_for_speech_llm/launchers/2026/05/20260525__build_ja_cap16_denoise_budget_ttag.sh
10515	documents/code/data_pre/training_terms_for_retriever/diagnose_variable_context_jsonl.py
